,id,brand,name,year,cpu_rank,cpu,ram,disk,is_rtx,gpu,gpu_memory,price,disk_detail,weight,weight_type,battery,battery_life,screen_size,has_camere,keyboard_haslight,keyboard,video_type,thin_type,business_type,game_type,is_apple,description,link,img_src
314,314,ASUS,华硕ProArt StudioBook,0,9,Intel 酷睿i9 9980HK,32,1T,RTX6000,NVIDIA Quadro RTX 6000,24,0,SSD固态硬盘>,880g,light,0,short,15.6,FALSE,0,NO SPECIAL,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1292/1291832/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g4/M00/06/01/ChMly1113FKIQBW7AACG7UzTNPoAAXmxQP0VnYAAIcF773.jpg
315,315,Acer,Acer 掠夺者战斧300,2019,7,Intel 酷睿i7 9750H,16,512GB,RTX2070,NVIDIA GeForce RTX 2070,8,0,SSD固态硬盘>,2.3Kg,heavy,5-8小时，视具体使用环境而定长续航笔记本>,short,17.3,FALSE,0,NO SPECIAL,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1292/1291771/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g1/M00/00/03/ChMljl11r8mIdi60AAHE0XEwjVgAAPu_AIhWqIAAcTp639.jpg
316,316,microsoft,微软Surface Laptop R7,0,7,AMD Ryzen 7 4800U,0,No description,0,No description,0,0,0,0,0,0,short,0,FALSE,0,NO SPECIAL,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1329/1328820/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0F/0D/ChMkJ18Fj5-IHyHgAAB_K_TqxFcAAwvvAEsqPYAAH9D315.jpg
317,317,ASUS,华硕PX574FB8265 8GB/256GB,2019,5,Intel 酷睿i5 8265U,8,256GB,0,NVIDIA GeForce MX110,2,0,SSD固态硬盘>,1.7Kg,medium,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,0,无缝背装式分岛键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1262/1261005/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0D/02/ChMlWVyF3BWIPcdCAADZ1bLnmrgAAIuhAJx4B8AANnt457.jpg
318,318,Terrans,Terrans Force,2020,9,AMD Ryzen 9 3900,32,1T,RTX2070,NVIDIA GeForce RTX 2070,8,12499,SSD固态硬盘>,2.8Kg,heavy,2-3小时，视具体使用环境而定长续航笔记本>,short,15.6,TRUE,1,多彩背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1326/1325848/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0D/0B/ChMlWV7Uy8aIeMVvAAGuIUloa28AAPr3gFAUpYAAa45710.jpg
319,319,hp,惠普ENVY 13-AQ0016TU,2019,7,Intel 酷睿i7 8565U,8,512GB,0,Intel GMA HD（集成于处理器）>,0,0,PCIe NVMe M.2 SSD SSD固态硬盘,1.2Kg,medium,16.5小时左右，视具体使用环境而定长续航笔记本>,long,13.3,TRUE,1,全尺寸键盘>，背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1268/1267375/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/07/0E/ChMlWlyv-VqIKJkNAAEfZBEFML4AAJZgwDBN4UAAR98817.jpg
320,320,Thunderobot,雷神911 Plus i7,2019,7,Intel 酷睿i7 9750H,8,256GB+1T,0,NVIDIA GeForce GTX 1660Ti,6,0,混合硬盘（SSD+5400转HDD）>,2.5Kg,heavy,0,short,17.3,TRUE,1,孤岛式全尺寸16色可调单色显示背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1270/1269583/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0B/02/ChMlWVy_CdWIY3Z9AAEQKETR2eYAAJmcQO95z4AARBA194.jpg
321,321,samsung,三星Galaxy Book S,2020,5,Intel 酷睿i5 L16G7,8,512GB,0,Intel UHD Graphics,0,8199,eUFS,950g,light,0,short,13.3,TRUE,1,浮岛式背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1332/1331235/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/00/09/ChMkJ18H11yIA3IiAAELplV4HCsAAwyowHnK8IAAQu-601.jpg
322,322,MECHREVO,机械革命X8Ti-S i7,2020,7,Intel 酷睿i7 10875H,16,512GB,RTX2060,NVIDIA GeForce RTX 2060,6,9299,SSD固态硬盘>,0,0,2-3小时，视具体使用环境而定长续航笔记本>,short,17.3,TRUE,1,1600万色RGB背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1332/1331911/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/02/08/ChMlWV8OvoyIGtNFAADSfhXRU5MAAP_CwPgcpsAANKW671.jpg
323,323,Lenovo,联想Legion Y740S,2020,0,0,0,No description,0,No description,0,0,0,1.9Kg,heavy,8小时左右，视具体使用环境而定长续航笔记本>,long,0,FALSE,0,NO SPECIAL,0,1,0,1,0,"游戏本,轻薄笔记本,",http://detail.zol.com.cn/1309/1308555/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0A/06/ChMkJ14W4jGIUXHXAAClB0W4P_EAAwOxwP1orcAAKUf840.jpg
324,324,Lenovo,联想昭阳K3 极速基础版,2019,5,Intel 酷睿i5 8265U,8,256GB,0,No description,0,0,SSD固态硬盘>,1.3Kg,medium,视具体使用环境而定长续航笔记本>,0,13.3,TRUE,1,防泼溅背光键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1279/1278492/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0B/03/ChMlWlz4pzGIBlXAAAAhJrgQDMoAAKmkwNjQccAACE-694.jpg
325,325,DELL,戴尔灵越7000 15 2020,0,7,Intel 酷睿i7 10750H,16,512GB,0,NVIDIA GeForce GTX 1650 Ti,4,0,SSD固态硬盘>,1.65Kg,medium,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1333/1332938/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/00/0A/ChMkKV8ZSDOIRjWaAAD5X_1zawIAAAChQGCRe8AAPl3861.jpg
326,326,MECHREVO,机械革命深海泰坦 X3-S i7,2020,7,Intel 酷睿i7 10875H,16,512GB,RTX2060,NVIDIA GeForce RTX 2060,6,7799,SSD固态硬盘>,0,0,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,1,RGB背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1327/1326881/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/01/08/ChMlWV7faoaIR9HFAAFZscxu9jYAAP7CwJb9ykAAVnJ258.jpg
327,327,ROG,ROG 冰刃3s Plus,2019,7,Intel 酷睿i7 8750H,24,1T,RTX2080,NVIDIA GeForce RTX 2080 Max-Q,8,0,SSD固态硬盘>,2.7Kg,heavy,2-5小时，视具体使用环境而定长续航笔记本>,short,17.3,FALSE,1,全键RGB全尺寸背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1250/1249870/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/00/0C/ChMkJlw0XTOIDTN2AAES79QtVSEAAuRMwIH0n0AARMH882.jpg
328,328,DELL,戴尔成就 13 5000系列,2019,5,Intel 酷睿i5 8265U,8,256GB,0,Intel GMA UHD 620,0,0,M.2 PCIe NVMe,1.18Kg,light,视具体使用环境而定长续航笔记本>,0,13.3,TRUE,0,全尺寸防泼溅键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1275/1274950/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/02/04/ChMlWVziS8KIFPdvAAIsJ5tR-DcAAKC9gLMk_UAAiw_861.jpg
329,329,DELL,戴尔灵越 15 3000系列,2019,5,Intel 酷睿i5 8265U,4,1T,0,AMD Radeon 520,2,0,5400转>,2.03Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,0,全尺寸防泼溅键盘,1,0,0,0,0,"影音娱乐本,校园学生本,",http://detail.zol.com.cn/1256/1255248/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/0C/ChMkJlxhFmuIIYJyAAE1YqFxyEsAAu1yQMhDSQAATV6894.jpg
330,330,Lenovo,联想小新 Pro 13s,2019,0,0,0,No description,0,No description,0,0,0,1.5Kg,medium,9小时左右，视具体使用环境而定,long,0,TRUE,0,NO SPECIAL,0,0,0,0,0,0,http://detail.zol.com.cn/1307/1306608/param.shtml,//icon.zol-img.com.cn/param20140526/16/36.jpg
331,331,hp,惠普小欧 15g-dr0002tu,0,7,Intel 酷睿i7 8550U,8,1T,0,Intel GMA HD（集成于处理器）>,0,0,5400转>,1.77Kg,medium,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,0,全尺寸分岛式键盘（包含独立数字键盘）,1,0,0,0,0,"影音娱乐本,",http://detail.zol.com.cn/1281/1280049/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/01/0C/ChMlWl0It02IEQpjAADuSdxZ7FAAALAsgBHrrIAAO5h777.jpg
332,332,hp,惠普战X i5,2019,5,Intel 酷睿i5 8265U,8,256GB,0,Intel GMA UHD（集成于处理器）,0,0,SSD固态硬盘>,1.42Kg,medium,17小时左右，视具体使用环境而定长续航笔记本>,long,13.3,TRUE,0,全尺寸防泼溅巧克力键盘,1,1,1,0,0,"影音娱乐本,商务办公本,轻薄笔记本,",http://detail.zol.com.cn/1282/1281470/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/06/08/ChMlWl0Uhr6ILFyuAAC5eX21TVoAALTxwKBR30AALmR652.jpg
333,333,DELL,戴尔Vostro 13 Vostro,2019,7,Intel 酷睿i7 10510U,8,1T,0,NVIDIA GeForce MX250,2,6599,SSD固态硬盘>,1.18Kg,light,10小时左右，视具体使用环境而定长续航笔记本>,long,13.3,TRUE,0,全尺寸防泼溅键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1297/1296443/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g4/M0B/0E/09/ChMlzF2lXOCIXoUKAAIgOmLh29MAAYIzAMGLVQAAiBS970.jpg
334,334,Hasee,神舟战神TX9-CT5DK,2019,5,Intel 酷睿i5 9400,16,256GB+1T,RTX2070,NVIDIA GeForce RTX 2070,8,0,混合硬盘（SSD+HDD）>,0,0,视具体使用环境而定长续航笔记本>,0,16.1,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1266/1265955/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/05/01/ChMlWlylWD6II66IAAEwmYKL09MAAJOMgCLMUIAATCx925.jpg
335,335,DELL,戴尔灵越 14 3000系列,2019,0,Intel 奔腾四核 N5000,4,256GB,0,Intel GMA UHD 605,0,0,M.2 PCIe NVMe固态硬盘,1.59Kg,medium,视具体使用环境而定长续航笔记本>,0,0,TRUE,0,全尺寸防泼溅键盘,1,0,0,0,0,"影音娱乐本,校园学生本,",http://detail.zol.com.cn/1258/1257262/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0B/07/ChMkJlxtEAmIYbcHAAB-jmQrBwMAAvAvwMNOHkAAH6m710.jpg
336,336,msi,msi微星冲锋坦克ⅡGL65 9SD-018CN,2019,7,Intel 酷睿i7 9750H,8,512GB,0,NVIDIA GeForce GTX 1660 Ti,6,0,Nvme Pcie固态硬盘,2.3Kg,heavy,2-5小时，视具体使用环境而定长续航笔记本>,short,15.6,TRUE,0,红色键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1290/1289156/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0C/04/ChMlWV1bZDuIUJvQAAELFcdTi9UAAMqcgH8ragAAQst901.jpg
337,337,MECHREVO,机械革命Umi Air i7,2019,7,Intel 酷睿i7 9750H,16,1T,0,NVIDIA GeForce GTX 1650,4,0,SSD固态硬盘>,1.55Kg,medium,11小时，视具体使用环境而定长续航笔记本>,long,15.6,TRUE,1,背光键盘,1,0,0,0,0,"创意设计PC,影音娱乐本,",http://detail.zol.com.cn/1303/1302509/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0E/01/ChMkJ13fZLmIJE-LAADp7XGyuYoAAvdvgBNFBgAAOoF951.jpg
338,338,ThinkPad,ThinkPad L13,0,5,Intel 酷睿i5 10210U,8,256GB,0,No description,0,0,SSD固态硬盘>,1.38Kg,medium,14小时左右，视具体使用环境而定长续航笔记本>,long,13.3,TRUE,0,防渗漏键盘>,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1331/1330121/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0C/0E/ChMkJ17-k3uIfv9aAAFL676UmGcAAwj5wPEo0kAAUwD052.jpg
339,339,Alienware,外星人Alienware M17 2020版,2020,7,Intel 酷睿i7 10750H,16,512GB,0,NVIDIA GeForce GTX 1660 Ti,6,14988,SSD固态硬盘>,2.97Kg,heavy,视具体使用环境而定长续航笔记本>,0,17.3,FALSE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1324/1323500/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/05/07/ChMlWV6_RHGIJStRAACTGHLN_cMAAPLHQCdEN0AAJMw543.jpg
340,340,hp,惠普348 G7 i7,2019,7,Intel 酷睿i7 10510U,8,256GB,0,AMD Radeon 530,2,5599,SSD固态硬盘>,1.5Kg,medium,视具体使用环境而定 长续航笔记本长续航笔记本>,0,0,TRUE,0,全尺寸键盘>,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1328/1327339/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g3/M00/0B/0F/ChMlV17h4iqIWP0BAADBlZ_V30cAAUpPwNvhokAAMGt763.jpg
341,341,ASUS,华硕VivoBook14X 2020 i7,2020,7,Intel 酷睿i7 10510U,8,512GB,0,NVIDIA Geforce MX250,2,6499,32GB傲腾增强型SSD固态硬盘,1.4Kg,medium,2-5小时，视具体使用环境而定长续航笔记本>,short,0,TRUE,1,背光键盘,1,1,1,0,0,"商务办公本,影音娱乐本,轻薄笔记本,",http://detail.zol.com.cn/1320/1319962/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0A/07/ChMlWl6eTvqIVjlhAAD-g7A3JeIAAOfKwKVfnUAAP6b064.jpg
342,342,Redmi,红米Redmi Book Air,2020,5,Intel 酷睿i5 10210Y,8,512GB,0,No description,0,4699,SSD固态硬盘>,1.05Kg,light,视具体使用环境而定长续航笔记本>,0,13.3,TRUE,0,全尺寸键盘>,0,0,1,0,0,"校园学生本,商务办公本,",http://detail.zol.com.cn/1336/1335607/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/00/01/ChMkKV82UDyIJB1EAABdRK2fTfkAABAOAG2KFAAAF1c444.jpg
343,343,ThinkPad,ThinkPad X13 Yoga,2020,7,Intel 酷睿i7 10510U,16,1T,0,Intel UHD 620,0,12988,SSD固态硬盘>,1.25Kg,medium,视具体使用环境而定长续航笔记本>,0,13.3,TRUE,1,背光键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1325/1324415/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/08/00/ChMlWV7GShuIEUxXAADtS_AKmC0AAPVVwCMM84AAO1j318.jpg
344,344,Razer,雷蛇Razer 灵刃17专业版2019 i7,2019,7,Intel 酷睿i7 9750H,16,512GB,RTX2080,NVIDIA GeForce RTX 2080 Max-Q,8,0,SSD固态硬盘（支持2TB扩展）,2.75Kg,heavy,5-8小时，视具体使用环境而定长续航笔记本>,short,17.3,TRUE,1,炫彩背光键盘,0,0,0,1,0,"游戏本,创意设计PC,",http://detail.zol.com.cn/1278/1277076/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/05/0E/ChMlWVzt79iIHQ6xAAEK_hZD9DYAAKRNwFg-n8AAQsW265.jpg
345,345,adou,a豆笔记本14 i5,2019,5,Intel 酷睿i5 8265U,8,256GB,0,Intel GMA HD（集成于处理器）>,0,0,M.2 SSD固态硬盘,1.3Kg,medium,24小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,1,全尺寸背光键盘,0,1,0,0,0,"轻薄笔记本,",http://detail.zol.com.cn/1257/1256058/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/09/0C/ChMkJ1xmGaOIaQGrAAC2-gIa3soAAu5ywHktaUAALcS635.jpg
346,346,ThinkPad,ThinkPad X1 Carbon,2019,5,Intel 酷睿i5 8265U,8,256GB,0,Intel GMA UHD 620,0,0,SSD固态硬盘>,1.09Kg,light,视具体使用环境而定长续航笔记本>,0,0,TRUE,1,背光键盘,0,1,1,0,0,"轻薄笔记本,商务办公本,",http://detail.zol.com.cn/1284/1283757/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0F/06/ChMlWl0tpyqIPL8AAADbOZ4PnCoAAL3EwNtPC0AANtR911.jpg
347,347,Lenovo,联想扬天V110 A6,0,0,AMD A6-9220,4,500GB,0,AMD Radeon M530,2,0,HDD机械硬盘>,0,0,2-5小时，视具体使用环境而定长续航笔记本>,short,0,TRUE,0,巧克力键盘>,1,0,0,0,0,"校园学生本,影音娱乐本,",http://detail.zol.com.cn/1329/1328286/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g3/M00/00/04/ChMlV17q3pKIE6DSAADCR-gUZMEAAU6TwA4vDYAAMJf617.jpg
348,348,ThinkPad,ThinkPad R490 i5,2019,5,Intel 酷睿i5 8265U,8,256GB,0,AMD Radeon RX 540X,2,0,SSD固态硬盘>,1.75Kg,medium,5-8小时，视具体使用环境而定长续航笔记本>,short,0,TRUE,0,全尺寸键盘>,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1256/1255182/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/0B/ChMkJlxg31iIDnrAAAGGf8wTN40AAu1mALqCSUAAYaX369.jpg
349,349,HUAWEI,华为HUAWEI MateBook 13,2020,5,AMD Ryzen 5 4600H,16,512GB,0,AMD Radeon Graphics,0,4499,SSD固态硬盘>,1.3Kg,medium,8小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,1,全尺寸键盘>，背光键盘（3档）,0,1,1,0,0,"商务办公本,轻薄笔记本,",http://detail.zol.com.cn/1336/1335647/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g6/M00/03/01/ChMkKV883luIHn6SAACwgEP3RFcAABMSQDQpMYAALCY045.jpg
350,350,Acer,Acer 掠夺者战斧700 i7,2020,7,Intel 酷睿i7 9750H,16,1TB+1T,RTX2070,NVIDIA GeForce RTX 2070,8,0,混合硬盘（SSD+HDD）>,4.73Kg,heavy,5-7小时，视具体使用环境而定长续航笔记本>,short,17.3,FALSE,0,WASD为线性压感轴,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1308/1307424/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/03/ChMkJ14NuUaIa5BTAAEu_MrQdCEAAwGFAEXZjMAAS8U216.jpg
351,351,msi,msi微星GP65 LEOPARD,0,7,Intel 酷睿i7 9750H,8,512GB,0,NVIDIA GeForce GTX 1660 Ti,6,0,SSD固态硬盘>,2.33Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,赛睿RGB单键多彩背光游戏键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1302/1301031/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/0C/03/ChMkJl3WCW6IAGP9AACauGoYawgAAvWFwI2BH8AAJrQ183.jpg
352,352,Hasee,神舟战神GX7-CT5DS,2019,5,Intel 酷睿i5 9400,16,512GB,0,NVIDIA GeForce GTX 1660Ti,6,6199,SSD固态硬盘>,0,0,2-3小时，视具体使用环境而定长续航笔记本>,short,17.3,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1278/1277187/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/05/0F/ChMlWVzuH-SIPjQ9AAE70RBXt3kAAKReAK8JWIAATvp142.jpg
353,353,Lenovo,联想Ideapad S130-14IGM,2019,0,Intel 奔腾四核 N5000,4,256GB,0,Intel GMA HD（集成于处理器）>,0,0,SSD固态硬盘>,1.47Kg,medium,8小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,0,NO SPECIAL,0,1,1,0,0,"商务办公本,轻薄笔记本,",http://detail.zol.com.cn/1256/1255313/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/08/0C/ChMkJ1xhMDOIZtVyAADbDLLezN4AAu14wN5KuIAANsk015.jpg
354,354,DELL,戴尔灵越14 Ins,2019,3,AMD Ryzen 3 3200U,4,128GB,0,AMD Radeon Vega 3,0,0,M.2 PCIe NVMe固态硬盘,1.512Kg,medium,10小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,0,全尺寸防泼溅键盘,1,1,0,0,0,"轻薄笔记本,影音娱乐本,",http://detail.zol.com.cn/1280/1279156/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0E/08/ChMlWV0Ab2OIfojUAAIDYQsLigYAAKzqgK-XKIAAgN5550.jpg
355,355,DELL,戴尔G3游戏本 3579-R2745BL,0,7,英特尔 酷睿i7 8750H,8,128+1,0,GTX1050>,4,0,5400转>,0,0,0,short,15.6,TRUE,1,英文键盘，不含背光,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1280/1279099/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0D/0F/ChMlWlz_fXiIIVsWAAEYk4uAZLMAAKxmwGbVqoAARir475.jpg
356,356,Thunderobot,华硕雷神911Masterbook 2代 i5,0,5,Intel 酷睿i5 10300H,16,512GB,0,NVIDIA GeForce GTX 1650,4,0,SSD固态硬盘>,2Kg,0,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,创意设计PC,",http://detail.zol.com.cn/1333/1332238/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/00/01/ChMkJl8RShWIPiB0AAEnZ8THiu4AAw6pwBEGIoAASd_709.jpg
357,357,ThinkPad,ThinkPad ThinkBook 14s,2020,5,AMD Ryzen 5 4500U,8,512GB,0,No description,0,3699,SSD固态硬盘>,1.46Kg,medium,12小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,0,全尺寸键盘>,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1325/1324791/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/0D/06/ChMlWl7UUeWIPBFRAAENxnnN4xkAAPqrwGHjscAAQ3e156.jpg
358,358,ASUS,华硕Y406UA8250 8GB/256GB,2019,5,Intel 酷睿i5 8250U,8,256GB,0,Intel GMA HD（集成于处理器）>,0,0,SSD固态硬盘>,1.5Kg,medium,视具体使用环境而定长续航笔记本>,0,0,TRUE,1,巧克力键盘>，全尺寸背光键盘,1,1,0,0,0,"轻薄笔记本,影音娱乐本,校园学生本,",http://detail.zol.com.cn/1264/1263856/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/01/07/ChMlWVyYcxOIdfsxAACdmQ7gzcsAAI_3ANTYUcAAJ2x429.jpg
359,359,DELL,戴尔G3 pro 15游戏本,2019,7,Intel 酷睿i7 9750H,16,1T,RTX2060,NVIDIA GeForce RTX 2060,6,0,SSD固态硬盘>,2.53Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,0,全尺寸防泼溅键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1296/1295631/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g4/M02/0D/0B/ChMly12eln6IerkRAAFIrjDXF3EAAYFSwO-Hw8AAUjG757.jpg
360,360,microsoft,微软Surface Book 3,2020,7,Intel 酷睿i7 1065G7,32,512GB,0,NVIDIA GeForce GTX 1660 Ti Max-Q,6,21488,SSD固态硬盘>,0,0,17.5小时左右，视具体使用环境而定长续航笔记本>,long,0,TRUE,1,全尺寸背光键盘,0,0,1,0,0,"商务办公本,",http://detail.zol.com.cn/1328/1327832/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g3/M01/0E/0A/ChMlV17oJ6KIP_SrAADz3VBA4AEAAUz5AAg-ecAAPP1811.jpg
361,361,Acer,Acer EX215-31-C84E,2019,0,Intel 赛扬 N4100,4,1T,0,No description,0,0,5400转>,1.9Kg,heavy,5-8小时，视具体使用环境而定长续航笔记本>,short,15.6,TRUE,0,全尺寸键盘>,0,1,0,0,0,"轻薄笔记本,校园学生本,",http://detail.zol.com.cn/1297/1296482/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g1/M0B/00/0B/ChMljV2lbB2IJ1wUAAE9R8J_ciYAAP-gwDrPIYAAT1f238.jpg
362,362,Hasee,神舟战神GX9-CT5DK,2019,5,Intel 酷睿i5 9400,16,256GB+1T,RTX2070,NVIDIA GeForce RTX 2070,8,8899,混合硬盘（SSD+HDD）>,0,0,2-3小时，视具体使用环境而定长续航笔记本>,short,17.3,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1269/1268097/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/09/01/ChMlWly1fXKIFFi-AAFfXU4PslMAAJeUgDz5LUAAV91052.jpg
363,363,MACHENIKE,机械师T90 Plus,2019,7,Intel 酷睿i7 8750H,8,128GB+1T,0,NVIDIA GeForce GTX 1050 Ti,4,6689,混合硬盘（SSD+HDD）>,2.5Kg,heavy,视具体使用环境而定长续航笔记本>,0,17.3,TRUE,0,约1677万色 全尺寸RGB机械键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1251/1250472/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g5/M00/01/06/ChMkJ1w3CZGIA4hfAAH19qKNfRwAAuTtgDUh1QAAfYO712.jpg
364,364,msi,msi微星冲锋坦克2 GL65,2020,7,Intel 酷睿i7 10750H,16,512GB,0,NVIDIA Geforce GTX 1660 Ti,6,7999,SSD固态硬盘>,2.3Kg,heavy,视具体使用环境而定长续航笔记本>,0,15.6,TRUE,1,红色背光键盘,1,0,0,1,0,"游戏本,影音娱乐本,",http://detail.zol.com.cn/1320/1319592/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/08/0F/ChMlWl6ZKu6IUf4jAAERtiXYLroAAOZKwMFyaoAARHO355.jpg
365,365,Hasee,神舟战神GX8-CT5DH,2019,5,Intel 酷睿i5 9400,8,256GB+1T,RTX2060,NVIDIA GeForce RTX 2060,6,6499,混合硬盘（SSD+HDD）>,3.5Kg,heavy,2-3小时，视具体使用环境而定长续航笔记本>,short,17.3,TRUE,1,背光键盘,0,0,0,1,0,"游戏本,",http://detail.zol.com.cn/1266/1265954/param.shtml,https://pro-fd.zol-img.com.cn/t_s300x225c5/g2/M00/05/01/ChMlWlylVeaIC0bGAAFcfHQikkQAAJOLgCEGfYAAVyU977.jpg
